femaleID,year,annual_density_cat,annual_density,broodID,plotID,CS,stzCS
794,2005,2.05,2.05,3261,21,8,-0.6
794,2006,1.39,1.39,3709,21,11,1.2
794,2007,2.16,2.16,4211,21,7,-1.2
794,2008,1.81,1.81,4641,21,8,-0.6
795,2005,2.05,2.05,3057,16,8,-0.6
795,2006,1.39,1.39,3523,16,12,1.81
795,2007,2.16,2.16,3983,16,7,-1.2
796,2005,2.05,2.05,3119,18,8,-0.6
797,2005,2.05,2.05,2955,11,8,-0.6
798,2005,2.05,2.05,3109,17,7,-1.2
799,2005,2.05,2.05,3116,18,10,0.6
800,2005,2.05,2.05,2969,12,8,-0.6
801,2005,2.05,2.05,3133,18,7,-1.2
801,2006,1.39,1.39,,18,,
802,2005,2.05,2.05,2892,12,5,-2.41
802,2006,1.39,1.39,,12,,
803,2005,2.05,2.05,2903,12,10,0.6
804,2005,2.05,2.05,3041,16,10,0.6
805,2005,2.05,2.05,2935,11,8,-0.6
805,2006,1.39,1.39,3369,11,10,0.6
806,2005,2.05,2.05,3223,20,8,-0.6
807,2005,2.05,2.05,3135,18,12,1.81
808,2006,1.39,1.39,3384,11,11,1.2
809,2005,2.05,2.05,3064,16,10,0.6
810,2005,2.05,2.05,2972,14,10,0.6
810,2006,1.39,1.39,3459,14,12,1.81
810,2007,2.16,2.16,3892,14,10,0.6
811,2005,2.05,2.05,2999,14,9,0
811,2006,1.39,1.39,3478,14,11,1.2
811,2007,2.16,2.16,,14,,
812,2005,2.05,2.05,3045,16,9,0
813,2005,2.05,2.05,3212,20,9,0
814,2005,2.05,2.05,2896,12,6,-1.81
815,2005,2.05,2.05,2984,14,6,-1.81
815,2006,1.39,1.39,3457,14,8,-0.6
815,2007,2.16,2.16,3885,14,7,-1.2
815,2008,1.81,1.81,4371,14,9,0
816,2005,2.05,2.05,3291,22,9,0
816,2006,1.39,1.39,3730,22,9,0
817,2005,2.05,2.05,2871,12,9,0
817,2006,1.39,1.39,3666,20,11,1.2
817,2007,2.16,2.16,4148,20,9,0
818,2005,2.05,2.05,2981,14,9,0
819,2005,2.05,2.05,3254,21,12,1.81
819,2006,1.39,1.39,3696,21,11,1.2
819,2007,2.16,2.16,4203,21,10,0.6
819,2008,1.81,1.81,4636,21,10,0.6
819,2009,1.27,1.27,5019,21,11,1.2
819,2010,1.76,1.76,,21,,
820,2005,2.05,2.05,3087,17,6,-1.81
820,2006,1.39,1.39,3550,17,11,1.2
821,2005,2.05,2.05,3032,15,11,1.2
821,2006,1.39,1.39,,15,,
822,2005,2.05,2.05,3266,21,10,0.6
823,2005,2.05,2.05,3118,18,6,-1.81
824,2005,2.05,2.05,3130,18,7,-1.2
825,2005,2.05,2.05,3056,16,9,0
826,2005,2.05,2.05,3129,18,9,0
827,2005,2.05,2.05,3115,18,7,-1.2
828,2005,2.05,2.05,3195,19,8,-0.6
829,2005,2.05,2.05,3121,18,9,0
830,2005,2.05,2.05,3227,20,9,0
830,2006,1.39,1.39,3675,20,10,0.6
830,2007,2.16,2.16,4171,20,8,-0.6
830,2008,1.81,1.81,,20,,
831,2005,2.05,2.05,3207,20,9,0
831,2006,1.39,1.39,,20,,
832,2005,2.05,2.05,3258,21,7,-1.2
833,2005,2.05,2.05,3059,16,8,-0.6
834,2005,2.05,2.05,3134,18,8,-0.6
834,2006,1.39,1.39,3601,18,9,0
835,2005,2.05,2.05,2958,12,9,0
835,2006,1.39,1.39,,12,,
836,2005,2.05,2.05,3194,19,7,-1.2
836,2006,1.39,1.39,3653,19,9,0
836,2007,2.16,2.16,4124,19,7,-1.2
836,2008,1.81,1.81,,19,,
837,2005,2.05,2.05,3188,19,11,1.2
838,2005,2.05,2.05,3186,19,9,0
839,2005,2.05,2.05,3210,20,9,0
840,2005,2.05,2.05,2872,13,9,0
841,2005,2.05,2.05,2898,12,9,0
842,2005,2.05,2.05,3282,22,8,-0.6
842,2006,1.39,1.39,3739,22,9,0
842,2007,2.16,2.16,4250,22,7,-1.2
843,2005,2.05,2.05,3263,21,7,-1.2
844,2005,2.05,2.05,3271,21,9,0
845,2006,1.39,1.39,3707,21,7,-1.2
846,2005,2.05,2.05,3076,17,8,-0.6
846,2006,1.39,1.39,3556,17,9,0
846,2007,2.16,2.16,4013,17,8,-0.6
846,2008,1.81,1.81,4480,17,9,0
847,2005,2.05,2.05,3047,16,9,0
848,2005,2.05,2.05,3048,16,10,0.6
849,2005,2.05,2.05,3117,18,8,-0.6
849,2006,1.39,1.39,3590,18,11,1.2
849,2007,2.16,2.16,4052,18,8,-0.6
849,2008,1.81,1.81,,18,,
850,2005,2.05,2.05,3238,21,9,0
850,2006,1.39,1.39,3687,21,12,1.81
851,2005,2.05,2.05,3161,19,10,0.6
852,2005,2.05,2.05,3256,21,8,-0.6
852,2006,1.39,1.39,3706,21,10,0.6
852,2007,2.16,2.16,4193,21,8,-0.6
852,2008,1.81,1.81,4629,21,9,0
853,2005,2.05,2.05,3176,19,9,0
854,2005,2.05,2.05,3106,17,9,0
855,2005,2.05,2.05,3199,19,9,0
855,2006,1.39,1.39,3644,19,10,0.6
856,2005,2.05,2.05,2983,14,9,0
857,2005,2.05,2.05,3245,21,11,1.2
858,2005,2.05,2.05,2991,14,6,-1.81
859,2005,2.05,2.05,3035,15,9,0
860,2005,2.05,2.05,3037,15,9,0
861,2005,2.05,2.05,2987,14,10,0.6
862,2005,2.05,2.05,3028,15,11,1.2
863,2005,2.05,2.05,3013,15,11,1.2
863,2006,1.39,1.39,,15,,
864,2005,2.05,2.05,3008,15,12,1.81
865,2005,2.05,2.05,3034,15,9,0
866,2005,2.05,2.05,3036,15,5,-2.41
867,2005,2.05,2.05,2899,12,6,-1.81
868,2005,2.05,2.05,2874,13,10,0.6
868,2006,1.39,1.39,3444,13,12,1.81
869,2005,2.05,2.05,2971,13,8,-0.6
869,2006,1.39,1.39,3453,13,10,0.6
870,2005,2.05,2.05,2891,13,9,0
871,2005,2.05,2.05,2869,12,10,0.6
872,2005,2.05,2.05,3269,21,9,0
872,2006,1.39,1.39,,21,,
873,2005,2.05,2.05,3122,18,10,0.6
874,2005,2.05,2.05,2911,13,7,-1.2
874,2006,1.39,1.39,3433,13,11,1.2
875,2005,2.05,2.05,3005,14,8,-0.6
876,2005,2.05,2.05,2949,11,7,-1.2
877,2005,2.05,2.05,3024,15,11,1.2
878,2005,2.05,2.05,3073,16,8,-0.6
878,2006,1.39,1.39,3531,16,11,1.2
879,2005,2.05,2.05,3019,15,10,0.6
879,2006,1.39,1.39,3505,15,10,0.6
880,2005,2.05,2.05,3018,15,10,0.6
881,2005,2.05,2.05,2982,14,8,-0.6
882,2005,2.05,2.05,3239,21,9,0
883,2005,2.05,2.05,2894,12,7,-1.2
884,2005,2.05,2.05,3144,18,8,-0.6
885,2005,2.05,2.05,3226,20,6,-1.81
886,2005,2.05,2.05,2928,11,10,0.6
887,2005,2.05,2.05,2906,12,5,-2.41
887,2006,1.39,1.39,,12,,
888,2005,2.05,2.05,3247,21,10,0.6
889,2005,2.05,2.05,3156,19,9,0
890,2005,2.05,2.05,3217,20,9,0
891,2005,2.05,2.05,3151,19,9,0
892,2005,2.05,2.05,3160,19,7,-1.2
893,2005,2.05,2.05,3250,21,8,-0.6
894,2005,2.05,2.05,3259,21,9,0
894,2006,1.39,1.39,3704,21,8,-0.6
894,2007,2.16,2.16,4216,21,7,-1.2
894,2008,1.81,1.81,,21,,
895,2005,2.05,2.05,3084,17,9,0
896,2005,2.05,2.05,3089,17,7,-1.2
896,2006,1.39,1.39,3553,17,8,-0.6
896,2007,2.16,2.16,4006,17,7,-1.2
897,2005,2.05,2.05,3093,17,7,-1.2
897,2006,1.39,1.39,,17,,
898,2005,2.05,2.05,3112,17,8,-0.6
899,2005,2.05,2.05,3063,16,10,0.6
900,2005,2.05,2.05,3038,16,8,-0.6
901,2005,2.05,2.05,3098,17,10,0.6
902,2005,2.05,2.05,3169,19,8,-0.6
903,2005,2.05,2.05,3174,19,8,-0.6
903,2006,1.39,1.39,3632,19,10,0.6
903,2007,2.16,2.16,4116,19,7,-1.2
903,2008,1.81,1.81,4555,19,8,-0.6
903,2009,1.27,1.27,,19,,
904,2005,2.05,2.05,3154,19,11,1.2
904,2006,1.39,1.39,3619,19,11,1.2
904,2007,2.16,2.16,4097,19,10,0.6
904,2008,1.81,1.81,4550,19,10,0.6
905,2005,2.05,2.05,3214,20,7,-1.2
905,2006,1.39,1.39,,20,,
906,2005,2.05,2.05,3218,20,8,-0.6
906,2006,1.39,1.39,,20,,
907,2005,2.05,2.05,3127,18,9,0
907,2006,1.39,1.39,3595,18,10,0.6
907,2007,2.16,2.16,4058,18,9,0
908,2005,2.05,2.05,2996,14,13,2.41
908,2006,1.39,1.39,,14,,
909,2005,2.05,2.05,3278,22,7,-1.2
910,2005,2.05,2.05,3280,22,10,0.6
911,2005,2.05,2.05,3315,22,9,0
911,2006,1.39,1.39,3760,22,10,0.6
912,2005,2.05,2.05,3039,16,10,0.6
912,2006,1.39,1.39,,16,,
913,2005,2.05,2.05,3088,17,9,0
914,2005,2.05,2.05,2997,14,8,-0.6
915,2006,1.39,1.39,3738,22,10,0.6
916,2005,2.05,2.05,2978,14,13,2.41
916,2006,1.39,1.39,3472,14,12,1.81
917,2005,2.05,2.05,3286,22,7,-1.2
918,2005,2.05,2.05,2907,12,6,-1.81
919,2005,2.05,2.05,2936,11,8,-0.6
919,2006,1.39,1.39,,11,,
920,2005,2.05,2.05,3120,18,9,0
921,2005,2.05,2.05,3208,20,8,-0.6
922,2005,2.05,2.05,3091,17,7,-1.2
923,2005,2.05,2.05,3237,21,7,-1.2
924,2005,2.05,2.05,3300,22,9,0
924,2006,1.39,1.39,3722,22,8,-0.6
925,2005,2.05,2.05,3277,22,8,-0.6
926,2005,2.05,2.05,3314,22,8,-0.6
926,2006,1.39,1.39,3759,22,9,0
927,2005,2.05,2.05,3303,22,7,-1.2
927,2006,1.39,1.39,3749,22,10,0.6
927,2007,2.16,2.16,4277,22,9,0
928,2005,2.05,2.05,3137,18,8,-0.6
928,2006,1.39,1.39,3608,18,9,0
928,2007,2.16,2.16,4073,18,8,-0.6
928,2008,1.81,1.81,4529,18,8,-0.6
928,2009,1.27,1.27,4924,18,6,-1.81
929,2005,2.05,2.05,3131,18,8,-0.6
930,2005,2.05,2.05,3289,22,4,-3.01
930,2006,1.39,1.39,3744,22,9,0
930,2007,2.16,2.16,4253,22,8,-0.6
931,2005,2.05,2.05,3213,20,10,0.6
931,2006,1.39,1.39,,20,,
932,2005,2.05,2.05,3066,16,11,1.2
933,2005,2.05,2.05,3054,16,8,-0.6
934,2005,2.05,2.05,2951,11,10,0.6
934,2006,1.39,1.39,3394,11,11,1.2
935,2005,2.05,2.05,3138,18,10,0.6
935,2006,1.39,1.39,,18,,
936,2005,2.05,2.05,3011,15,8,-0.6
937,2005,2.05,2.05,3228,20,10,0.6
939,2005,2.05,2.05,2912,13,9,0
940,2005,2.05,2.05,3058,16,7,-1.2
941,2005,2.05,2.05,3110,17,10,0.6
942,2005,2.05,2.05,3146,18,7,-1.2
943,2005,2.05,2.05,3209,20,10,0.6
944,2005,2.05,2.05,3205,19,12,1.81
945,2005,2.05,2.05,2976,14,9,0
946,2005,2.05,2.05,3313,22,9,0
947,2005,2.05,2.05,3306,22,8,-0.6
947,2006,1.39,1.39,3743,22,9,0
948,2005,2.05,2.05,3204,19,10,0.6
949,2005,2.05,2.05,3203,19,8,-0.6
950,2005,2.05,2.05,2947,11,8,-0.6
951,2005,2.05,2.05,3312,22,8,-0.6
951,2006,1.39,1.39,3756,22,8,-0.6
952,2005,2.05,2.05,3079,17,6,-1.81
952,2006,1.39,1.39,3543,17,9,0
953,2005,2.05,2.05,3099,17,9,0
953,2006,1.39,1.39,3567,17,11,1.2
954,2005,2.05,2.05,3297,22,8,-0.6
954,2006,1.39,1.39,3746,22,9,0
955,2006,1.39,1.39,,15,,
956,2006,1.39,1.39,3723,22,9,0
956,2007,2.16,2.16,4238,22,7,-1.2
956,2008,1.81,1.81,4662,22,9,0
956,2009,1.27,1.27,5038,22,8,-0.6
957,2006,1.39,1.39,3630,19,10,0.6
957,2007,2.16,2.16,4108,19,9,0
958,2006,1.39,1.39,3492,15,10,0.6
958,2007,2.16,2.16,3945,15,10,0.6
959,2006,1.39,1.39,3532,16,9,0
959,2007,2.16,2.16,3987,16,7,-1.2
960,2006,1.39,1.39,3445,13,11,1.2
960,2007,2.16,2.16,3879,13,10,0.6
961,2006,1.39,1.39,,14,,
962,2006,1.39,1.39,3615,18,10,0.6
963,2006,1.39,1.39,3480,14,9,0
963,2007,2.16,2.16,,14,,
964,2006,1.39,1.39,3745,22,9,0
964,2007,2.16,2.16,4243,22,9,0
964,2008,1.81,1.81,4678,22,10,0.6
965,2006,1.39,1.39,3481,14,10,0.6
966,2006,1.39,1.39,3375,11,8,-0.6
967,2006,1.39,1.39,3437,13,10,0.6
968,2006,1.39,1.39,3757,22,8,-0.6
969,2006,1.39,1.39,3561,17,9,0
970,2006,1.39,1.39,3592,18,11,1.2
970,2007,2.16,2.16,,18,,
971,2006,1.39,1.39,,17,,
972,2006,1.39,1.39,,13,,
973,2006,1.39,1.39,,17,,
974,2006,1.39,1.39,3568,17,10,0.6
974,2007,2.16,2.16,4030,17,9,0
974,2008,1.81,1.81,4490,17,9,0
974,2009,1.27,1.27,4887,17,10,0.6
975,2006,1.39,1.39,3610,18,9,0
975,2007,2.16,2.16,4089,18,8,-0.6
976,2007,2.16,2.16,3775,11,9,0
977,2006,1.39,1.39,3648,19,10,0.6
977,2007,2.16,2.16,,19,,
978,2006,1.39,1.39,,16,,
979,2006,1.39,1.39,,15,,
979,2007,2.16,2.16,,15,,
980,2006,1.39,1.39,3434,13,11,1.2
981,2006,1.39,1.39,3562,17,10,0.6
981,2007,2.16,2.16,4026,17,8,-0.6
982,2006,1.39,1.39,3764,22,8,-0.6
983,2006,1.39,1.39,,17,,
984,2006,1.39,1.39,3419,12,11,1.2
984,2007,2.16,2.16,3842,12,8,-0.6
984,2008,1.81,1.81,,12,,
985,2006,1.39,1.39,3499,15,9,0
986,2006,1.39,1.39,3414,12,10,0.6
987,2006,1.39,1.39,3657,20,8,-0.6
987,2007,2.16,2.16,4139,20,7,-1.2
988,2006,1.39,1.39,3683,20,10,0.6
988,2007,2.16,2.16,4175,20,9,0
989,2007,2.16,2.16,,17,,
990,2006,1.39,1.39,3521,16,9,0
990,2007,2.16,2.16,3981,16,9,0
990,2008,1.81,1.81,,16,,
991,2006,1.39,1.39,3581,17,9,0
991,2007,2.16,2.16,4043,17,7,-1.2
991,2008,1.81,1.81,4502,17,8,-0.6
991,2009,1.27,1.27,4900,17,7,-1.2
991,2010,1.76,1.76,5416,17,4,-3.01
992,2006,1.39,1.39,3465,14,10,0.6
992,2007,2.16,2.16,3898,14,7,-1.2
992,2008,1.81,1.81,4380,14,8,-0.6
992,2009,1.27,1.27,4806,14,9,0
992,2010,1.76,1.76,5244,14,10,0.6
992,2011,1.3,1.3,5803,14,9,0
993,2006,1.39,1.39,3535,16,10,0.6
993,2007,2.16,2.16,3998,16,9,0
994,2006,1.39,1.39,3662,20,8,-0.6
995,2006,1.39,1.39,,20,,
996,2006,1.39,1.39,3720,21,10,0.6
996,2007,2.16,2.16,4222,21,9,0
997,2006,1.39,1.39,,17,,
997,2007,2.16,2.16,,17,,
998,2006,1.39,1.39,3734,22,11,1.2
998,2007,2.16,2.16,4227,22,9,0
998,2008,1.81,1.81,4673,22,11,1.2
999,2006,1.39,1.39,3554,17,9,0
999,2007,2.16,2.16,4021,17,8,-0.6
999,2008,1.81,1.81,,17,,
1000,2006,1.39,1.39,,16,,
1001,2006,1.39,1.39,,15,,
1002,2006,1.39,1.39,3717,21,10,0.6
1003,2006,1.39,1.39,3512,16,9,0
1004,2006,1.39,1.39,3661,20,10,0.6
1004,2007,2.16,2.16,4145,20,7,-1.2
1004,2008,1.81,1.81,4592,20,8,-0.6
1005,2006,1.39,1.39,,13,,
1006,2006,1.39,1.39,,21,,
1007,2006,1.39,1.39,3573,17,10,0.6
1008,2006,1.39,1.39,3700,21,12,1.81
1009,2006,1.39,1.39,3379,11,9,0
1009,2007,2.16,2.16,,11,,
1010,2006,1.39,1.39,3597,18,10,0.6
1010,2007,2.16,2.16,4063,18,9,0
1011,2006,1.39,1.39,,20,,
1012,2006,1.39,1.39,,20,,
1013,2006,1.39,1.39,,17,,
1014,2006,1.39,1.39,,20,,
1015,2006,1.39,1.39,3443,13,10,0.6
1016,2006,1.39,1.39,3656,20,9,0
1016,2007,2.16,2.16,,20,,
1017,2006,1.39,1.39,3708,21,9,0
1017,2007,2.16,2.16,4200,21,8,-0.6
1017,2008,1.81,1.81,4642,21,9,0
1018,2006,1.39,1.39,3664,20,10,0.6
1018,2007,2.16,2.16,4155,20,9,0
1019,2006,1.39,1.39,,20,,
1020,2006,1.39,1.39,3754,22,9,0
1020,2007,2.16,2.16,4270,22,8,-0.6
1020,2008,1.81,1.81,,22,,
1021,2006,1.39,1.39,3695,21,8,-0.6
1022,2006,1.39,1.39,3600,18,8,-0.6
1022,2007,2.16,2.16,4062,18,7,-1.2
1023,2006,1.39,1.39,3672,20,11,1.2
1023,2007,2.16,2.16,,20,,
1024,2006,1.39,1.39,3519,16,10,0.6
1025,2006,1.39,1.39,3689,21,10,0.6
1025,2007,2.16,2.16,4186,21,11,1.2
1025,2008,1.81,1.81,,21,,
1026,2006,1.39,1.39,3418,12,9,0
1026,2007,2.16,2.16,3836,12,7,-1.2
1026,2008,1.81,1.81,4331,12,9,0
1026,2009,1.27,1.27,4765,12,8,-0.6
1026,2010,1.76,1.76,,12,,
1027,2006,1.39,1.39,3399,12,11,1.2
1027,2007,2.16,2.16,3812,12,10,0.6
1027,2008,1.81,1.81,4313,12,9,0
1028,2006,1.39,1.39,3421,12,11,1.2
1029,2006,1.39,1.39,3401,12,10,0.6
1029,2007,2.16,2.16,3809,12,10,0.6
1030,2006,1.39,1.39,3668,20,9,0
1031,2007,2.16,2.16,4092,18,10,0.6
1032,2006,1.39,1.39,3693,21,11,1.2
1033,2006,1.39,1.39,3650,19,9,0
1033,2007,2.16,2.16,4118,19,8,-0.6
1033,2008,1.81,1.81,,19,,
1034,2006,1.39,1.39,3410,12,11,1.2
1034,2007,2.16,2.16,3823,12,8,-0.6
1034,2008,1.81,1.81,,12,,
1035,2006,1.39,1.39,,13,,
1036,2006,1.39,1.39,3377,11,9,0
1036,2007,2.16,2.16,,11,,
1037,2006,1.39,1.39,,14,,
1038,2006,1.39,1.39,3711,21,8,-0.6
1039,2006,1.39,1.39,,19,,
1040,2006,1.39,1.39,,17,,
1041,2006,1.39,1.39,,20,,
1042,2006,1.39,1.39,3670,20,7,-1.2
1043,2006,1.39,1.39,3486,15,11,1.2
1043,2007,2.16,2.16,,15,,
1044,2006,1.39,1.39,,14,,
1045,2006,1.39,1.39,3602,18,10,0.6
1045,2007,2.16,2.16,4072,18,8,-0.6
1045,2008,1.81,1.81,,18,,
1046,2006,1.39,1.39,,17,,
1047,2006,1.39,1.39,3659,20,8,-0.6
1047,2007,2.16,2.16,4149,20,8,-0.6
1048,2006,1.39,1.39,3692,21,9,0
